,year,quarter,count,company_code,pub_code
10,1997,3,0,jowass,sfcordesp
11,1997,4,0,jowass,sfcordesp
12,1998,1,0,jowass,sfcordesp
13,1998,2,0,jowass,sfcordesp
14,1998,3,0,jowass,sfcordesp
15,1998,4,0,jowass,sfcordesp
16,1999,1,0,jowass,sfcordesp
17,1999,2,0,jowass,sfcordesp
18,1999,3,0,jowass,sfcordesp
19,1999,4,0,jowass,sfcordesp
20,2000,1,0,jowass,sfcordesp
21,2000,2,0,jowass,sfcordesp
22,2000,3,0,jowass,sfcordesp
23,2000,4,0,jowass,sfcordesp
24,2001,1,0,jowass,sfcordesp
25,2001,2,0,jowass,sfcordesp
26,2001,3,0,jowass,sfcordesp
27,2001,4,0,jowass,sfcordesp
28,2002,1,0,jowass,sfcordesp
29,2002,2,0,jowass,sfcordesp
30,2002,3,0,jowass,sfcordesp
31,2002,4,0,jowass,sfcordesp
32,2003,1,0,jowass,sfcordesp
33,2003,2,0,jowass,sfcordesp
34,2003,3,0,jowass,sfcordesp
35,2003,4,0,jowass,sfcordesp
36,2004,1,0,jowass,sfcordesp
37,2004,2,0,jowass,sfcordesp
38,2004,3,0,jowass,sfcordesp
39,2004,4,0,jowass,sfcordesp
40,2005,1,0,jowass,sfcordesp
41,2005,2,0,jowass,sfcordesp
42,2005,3,0,jowass,sfcordesp
43,2005,4,0,jowass,sfcordesp
44,2006,1,0,jowass,sfcordesp
45,2006,2,0,jowass,sfcordesp
46,2006,3,0,jowass,sfcordesp
47,2006,4,0,jowass,sfcordesp
48,2007,1,0,jowass,sfcordesp
49,2007,2,0,jowass,sfcordesp
50,2007,3,0,jowass,sfcordesp
51,2007,4,0,jowass,sfcordesp
52,2008,1,0,jowass,sfcordesp
53,2008,2,0,jowass,sfcordesp
54,2008,3,0,jowass,sfcordesp
55,2008,4,0,jowass,sfcordesp
56,2009,1,0,jowass,sfcordesp
57,2009,2,0,jowass,sfcordesp
58,2009,3,0,jowass,sfcordesp
59,2009,4,0,jowass,sfcordesp
60,2010,1,0,jowass,sfcordesp
61,2010,2,0,jowass,sfcordesp
62,2010,3,0,jowass,sfcordesp
63,2010,4,0,jowass,sfcordesp
64,2011,1,0,jowass,sfcordesp
65,2011,2,0,jowass,sfcordesp
66,2011,3,0,jowass,sfcordesp
67,2011,4,0,jowass,sfcordesp
68,2012,1,0,jowass,sfcordesp
69,2012,2,0,jowass,sfcordesp
70,2012,3,0,jowass,sfcordesp
71,2012,4,0,jowass,sfcordesp
72,2013,1,0,jowass,sfcordesp
73,2013,2,0,jowass,sfcordesp
74,2013,3,0,jowass,sfcordesp
75,2013,4,0,jowass,sfcordesp
76,2014,1,0,jowass,sfcordesp
77,2014,2,0,jowass,sfcordesp
78,2014,3,0,jowass,sfcordesp
79,2014,4,0,jowass,sfcordesp
80,2015,1,0,jowass,sfcordesp
81,2015,2,0,jowass,sfcordesp
82,2015,3,0,jowass,sfcordesp
83,2015,4,0,jowass,sfcordesp
84,2016,1,0,jowass,sfcordesp
85,2016,2,0,jowass,sfcordesp
86,2016,3,0,jowass,sfcordesp
87,2016,4,0,jowass,sfcordesp
88,2017,1,0,jowass,sfcordesp
89,2017,2,0,jowass,sfcordesp
90,2017,3,0,jowass,sfcordesp
91,2017,4,0,jowass,sfcordesp
92,2018,1,0,jowass,sfcordesp
93,2018,2,0,jowass,sfcordesp
94,2018,3,0,jowass,sfcordesp
95,2018,4,0,jowass,sfcordesp
96,2019,1,0,jowass,sfcordesp
97,2019,2,0,jowass,sfcordesp
98,2019,3,0,jowass,sfcordesp
99,2019,4,0,jowass,sfcordesp
100,2020,1,0,jowass,sfcordesp
101,2020,2,0,jowass,sfcordesp
0,1995,1,0,jowass,sfelpaisp
1,1995,2,0,jowass,sfelpaisp
2,1995,3,0,jowass,sfelpaisp
3,1995,4,0,jowass,sfelpaisp
4,1996,1,0,jowass,sfelpaisp
5,1996,2,0,jowass,sfelpaisp
6,1996,3,0,jowass,sfelpaisp
7,1996,4,0,jowass,sfelpaisp
8,1997,1,0,jowass,sfelpaisp
9,1997,2,0,jowass,sfelpaisp
10,1997,3,0,jowass,sfelpaisp
11,1997,4,0,jowass,sfelpaisp
12,1998,1,0,jowass,sfelpaisp
13,1998,2,0,jowass,sfelpaisp
14,1998,3,0,jowass,sfelpaisp
15,1998,4,0,jowass,sfelpaisp
16,1999,1,0,jowass,sfelpaisp
