,year,quarter,count,company_code,pub_code
33,2003,2,0,dmbncp,sfcordesp
34,2003,3,0,dmbncp,sfcordesp
35,2003,4,0,dmbncp,sfcordesp
36,2004,1,0,dmbncp,sfcordesp
37,2004,2,0,dmbncp,sfcordesp
38,2004,3,0,dmbncp,sfcordesp
39,2004,4,0,dmbncp,sfcordesp
40,2005,1,0,dmbncp,sfcordesp
41,2005,2,0,dmbncp,sfcordesp
42,2005,3,0,dmbncp,sfcordesp
43,2005,4,0,dmbncp,sfcordesp
44,2006,1,0,dmbncp,sfcordesp
45,2006,2,0,dmbncp,sfcordesp
46,2006,3,0,dmbncp,sfcordesp
47,2006,4,0,dmbncp,sfcordesp
48,2007,1,0,dmbncp,sfcordesp
49,2007,2,0,dmbncp,sfcordesp
50,2007,3,0,dmbncp,sfcordesp
51,2007,4,0,dmbncp,sfcordesp
52,2008,1,0,dmbncp,sfcordesp
