,year,quarter,count,company_code,pub_code
40,2005,1,0,fcaacq,sfftftp
41,2005,2,0,fcaacq,sfftftp
42,2005,3,0,fcaacq,sfftftp
43,2005,4,0,fcaacq,sfftftp
44,2006,1,0,fcaacq,sfftftp
45,2006,2,0,fcaacq,sfftftp
46,2006,3,0,fcaacq,sfftftp
47,2006,4,0,fcaacq,sfftftp
48,2007,1,0,fcaacq,sfftftp
49,2007,2,0,fcaacq,sfftftp
50,2007,3,0,fcaacq,sfftftp
51,2007,4,0,fcaacq,sfftftp
52,2008,1,0,fcaacq,sfftftp
53,2008,2,0,fcaacq,sfftftp
54,2008,3,0,fcaacq,sfftftp
55,2008,4,0,fcaacq,sfftftp
56,2009,1,0,fcaacq,sfftftp
57,2009,2,0,fcaacq,sfftftp
58,2009,3,0,fcaacq,sfftftp
59,2009,4,0,fcaacq,sfftftp
60,2010,1,0,fcaacq,sfftftp
61,2010,2,0,fcaacq,sfftftp
62,2010,3,0,fcaacq,sfftftp
63,2010,4,0,fcaacq,sfftftp
64,2011,1,0,fcaacq,sfftftp
65,2011,2,0,fcaacq,sfftftp
66,2011,3,0,fcaacq,sfftftp
67,2011,4,0,fcaacq,sfftftp
68,2012,1,0,fcaacq,sfftftp
69,2012,2,0,fcaacq,sfftftp
70,2012,3,0,fcaacq,sfftftp
71,2012,4,0,fcaacq,sfftftp
72,2013,1,0,fcaacq,sfftftp
73,2013,2,0,fcaacq,sfftftp
74,2013,3,0,fcaacq,sfftftp
75,2013,4,0,fcaacq,sfftftp
76,2014,1,0,fcaacq,sfftftp
77,2014,2,0,fcaacq,sfftftp
78,2014,3,0,fcaacq,sfftftp
79,2014,4,0,fcaacq,sfftftp
80,2015,1,0,fcaacq,sfftftp
81,2015,2,0,fcaacq,sfftftp
82,2015,3,0,fcaacq,sfftftp
83,2015,4,0,fcaacq,sfftftp
84,2016,1,0,fcaacq,sfftftp
85,2016,2,0,fcaacq,sfftftp
86,2016,3,0,fcaacq,sfftftp
87,2016,4,0,fcaacq,sfftftp
88,2017,1,0,fcaacq,sfftftp
89,2017,2,0,fcaacq,sfftftp
90,2017,3,0,fcaacq,sfftftp
91,2017,4,0,fcaacq,sfftftp
92,2018,1,0,fcaacq,sfftftp
93,2018,2,0,fcaacq,sfftftp
94,2018,3,0,fcaacq,sfftftp
95,2018,4,0,fcaacq,sfftftp
96,2019,1,0,fcaacq,sfftftp
97,2019,2,0,fcaacq,sfftftp
98,2019,3,0,fcaacq,sfftftp
99,2019,4,0,fcaacq,sfftftp
100,2020,1,0,fcaacq,sfftftp
101,2020,2,0,fcaacq,sfftftp
0,1995,1,0,fcaacq,sfsddzp
1,1995,2,0,fcaacq,sfsddzp
2,1995,3,0,fcaacq,sfsddzp
3,1995,4,0,fcaacq,sfsddzp
4,1996,1,0,fcaacq,sfsddzp
5,1996,2,0,fcaacq,sfsddzp
6,1996,3,0,fcaacq,sfsddzp
7,1996,4,0,fcaacq,sfsddzp
8,1997,1,0,fcaacq,sfsddzp
9,1997,2,0,fcaacq,sfsddzp
10,1997,3,0,fcaacq,sfsddzp
11,1997,4,0,fcaacq,sfsddzp
12,1998,1,0,fcaacq,sfsddzp
13,1998,2,0,fcaacq,sfsddzp
14,1998,3,0,fcaacq,sfsddzp
15,1998,4,0,fcaacq,sfsddzp
16,1999,1,0,fcaacq,sfsddzp
17,1999,2,0,fcaacq,sfsddzp
18,1999,3,0,fcaacq,sfsddzp
19,1999,4,0,fcaacq,sfsddzp
20,2000,1,0,fcaacq,sfsddzp
21,2000,2,0,fcaacq,sfsddzp
22,2000,3,0,fcaacq,sfsddzp
